id;name;coordinates_x;coordinates_y;creation_date;from_x;from_y;from_z;to_x;to_y;to_z;distance;price
3166;Delta-3066;328;655;2026-05-21T21:27:44.138955394+03:00[Europe/Moscow];-49.10748;-75.70045219499164;127;-99.33609;88.10463915874999;740;1724;619.38
3167;Pi-3067;-239;-995;2026-05-21T21:27:44.141122617+03:00[Europe/Moscow];68.738144;66.603138275731;807;7.315933;-61.9957834027717;946;9846;289.16
3168;Iota-3068;146;-536;2026-05-21T21:27:44.143386386+03:00[Europe/Moscow];-74.2;-80.34444816354613;59;56.6425;-42.98922912646441;733;6380;596.50
3169;Omega-3069;-240;171;2026-05-21T21:27:44.145543888+03:00[Europe/Moscow];-38.874424;-59.87388653425438;492;-61.748005;30.878454533618026;990;2161;73.67
3170;Gamma-3070;-23;616;2026-05-21T21:27:44.147837099+03:00[Europe/Moscow];34.2444;26.193115079904246;667;51.801743;71.46194317966527;306;8916;548.60
3171;Theta-3071;-906;-206;2026-05-21T21:27:44.149988432+03:00[Europe/Moscow];15.535736;20.94927526448032;314;-88.91371;77.7966965626268;853;590;22.41
3172;Kappa-3072;786;510;2026-05-21T21:27:44.152328843+03:00[Europe/Moscow];47.46727;48.20408424482042;330;-99.615326;-58.73619061964162;222;8869;453.63
3173;Gamma-3073;468;360;2026-05-21T21:27:44.154544574+03:00[Europe/Moscow];-56.448387;75.42928597569957;644;-65.24844;-25.015182538710377;452;5884;686.91
3174;Phi-3074;132;836;2026-05-21T21:27:44.156736898+03:00[Europe/Moscow];-84.38113;12.998092835544185;696;41.508133;74.99752191210789;999;7864;853.10
3175;Tau-3075;11;201;2026-05-21T21:27:44.158967857+03:00[Europe/Moscow];-76.53046;34.90707772948451;860;59.148285;35.84534006958333;246;6737;103.92
3176;Xi-3076;-436;-107;2026-05-21T21:27:44.161363478+03:00[Europe/Moscow];-28.527435;56.148015316618284;599;89.924484;50.50305237143087;477;7831;530.52
3177;Epsilon-3077;-986;-54;2026-05-21T21:27:44.163608771+03:00[Europe/Moscow];62.10855;27.042250259435278;365;50.040955;55.85729823475964;321;4555;201.11
3178;Pi-3078;-438;-841;2026-05-21T21:27:44.165763226+03:00[Europe/Moscow];49.298737;97.44264289002311;450;81.70909;73.5041997471755;630;219;961.34
3179;Zeta-3079;175;933;2026-05-21T21:27:44.167966523+03:00[Europe/Moscow];-29.571617;41.36088215838544;280;-5.3738937;-37.57547877721863;448;3997;532.55
3180;Omega-3080;-460;-956;2026-05-21T21:27:44.170445196+03:00[Europe/Moscow];45.036667;-20.83494816672993;747;-61.28472;-85.28919171397862;233;1870;787.25
3181;Chi-3081;-522;190;2026-05-21T21:27:44.172599014+03:00[Europe/Moscow];-5.398155;58.09289610176381;785;17.806015;-59.803669047055806;238;6225;971.52
3182;Delta-3082;197;732;2026-05-21T21:27:44.174743108+03:00[Europe/Moscow];92.70946;93.27836332637324;801;-43.640198;81.63053949233083;299;3453;968.49
3183;Chi-3083;-709;-170;2026-05-21T21:27:44.176913700+03:00[Europe/Moscow];79.02815;66.61299824883861;456;27.727936;95.50731267652296;912;5676;247.81
3184;Iota-3084;-224;778;2026-05-21T21:27:44.179233228+03:00[Europe/Moscow];70.23523;28.32006150526732;995;-25.66346;24.423027068553722;604;9863;626.59
3185;Iota-3085;-845;-29;2026-05-21T21:27:44.181450815+03:00[Europe/Moscow];-23.41124;74.35618539073039;906;33.347504;70.73343803958383;652;1784;131.10
3186;Omicron-3086;649;-713;2026-05-21T21:27:44.183587268+03:00[Europe/Moscow];-88.09262;-67.48299874684795;897;-15.197716;-80.4015496593304;210;9894;520.33
3187;Lambda-3087;-838;-448;2026-05-21T21:27:44.185719639+03:00[Europe/Moscow];25.102737;-23.07441441052009;132;-49.5679;37.785519663861805;650;5183;650.51
3188;Sigma-3088;-582;-63;2026-05-21T21:27:44.187860753+03:00[Europe/Moscow];-34.1118;86.94314736307967;462;-6.2040176;-23.545494371017966;999;5950;689.43
3189;Alpha-3089;901;-53;2026-05-21T21:27:44.190199977+03:00[Europe/Moscow];-26.61811;-35.24492660118304;732;77.34944;-48.12510832998693;1;3520;277.76
3190;Nu-3090;-558;511;2026-05-21T21:27:44.192352344+03:00[Europe/Moscow];-31.026901;-76.42628450179798;534;-41.3244;-54.98743517293738;6;5276;737.47
3191;Sigma-3091;-78;-311;2026-05-21T21:27:44.194483037+03:00[Europe/Moscow];-31.125343;-80.46641088673996;212;11.955849;71.20279544938862;895;5560;453.90
3192;Omicron-3092;-593;-267;2026-05-21T21:27:44.196637788+03:00[Europe/Moscow];76.02594;-5.537021167220345;706;51.786285;-95.51238713708324;679;4597;595.80
3193;Rho-3093;820;-224;2026-05-21T21:27:44.198784546+03:00[Europe/Moscow];-46.79135;45.36861242306665;791;54.989044;41.54230068177009;105;6998;39.23
3194;Gamma-3094;366;112;2026-05-21T21:27:44.200945918+03:00[Europe/Moscow];-1.7454834;-54.16381682486473;273;16.536499;-81.10949326083184;823;6694;143.45
3195;Alpha-3095;-182;-432;2026-05-21T21:27:44.203089017+03:00[Europe/Moscow];18.787346;2.447786350084783;838;0.9347229;65.56279249529297;181;9610;572.32
3196;Gamma-3096;887;-440;2026-05-21T21:27:44.205415431+03:00[Europe/Moscow];-50.074196;-35.65528551228583;978;28.978409;-17.546238211154346;337;3948;401.45
3197;Mu-3097;569;889;2026-05-21T21:27:44.207586470+03:00[Europe/Moscow];-14.498795;-33.88195144614525;33;-63.56175;-46.92368846450557;393;6510;455.96
3198;Eta-3098;30;-953;2026-05-21T21:27:44.209749238+03:00[Europe/Moscow];2.708229;1.591824867794685;49;30.212372;44.145823184949364;471;2201;873.68
3199;Xi-3099;-236;-726;2026-05-21T21:27:44.211922233+03:00[Europe/Moscow];65.097046;81.33024619628395;915;-6.6454163;29.327885125211395;831;2932;388.69
3200;Phi-3100;-716;-359;2026-05-21T21:27:44.214237978+03:00[Europe/Moscow];-35.722794;-70.99878533854212;384;6.5055847;-44.489095133470215;326;8424;709.67
3201;Upsilon-3101;300;-843;2026-05-21T21:27:44.216588629+03:00[Europe/Moscow];-98.807755;29.44543241806025;737;45.326874;-4.497311930517924;605;6277;518.55
3202;Zeta-3102;-760;-410;2026-05-21T21:27:44.218730952+03:00[Europe/Moscow];92.288055;-10.141332037454418;433;18.596184;34.8947144151864;50;2944;150.78
3203;Pi-3103;534;718;2026-05-21T21:27:44.220890046+03:00[Europe/Moscow];33.704346;55.050429826029244;356;-79.44171;-95.4300790671019;212;1615;48.58
3204;Chi-3104;-376;-122;2026-05-21T21:27:44.223042338+03:00[Europe/Moscow];93.91618;26.375938540202128;882;65.42552;-70.19650439409139;997;6536;554.80
3205;Pi-3105;166;479;2026-05-21T21:27:44.225267211+03:00[Europe/Moscow];48.813507;74.98129893540553;623;-78.76083;30.173975309046313;913;6812;363.05
3206;Iota-3106;992;-566;2026-05-21T21:27:44.227428754+03:00[Europe/Moscow];46.74167;-9.606391291414269;378;84.54965;-52.327317828057886;72;4964;82.68
3207;Eta-3107;-468;-932;2026-05-21T21:27:44.229574046+03:00[Europe/Moscow];58.20746;30.039205607052992;778;52.57036;43.118222326830875;587;8912;488.96
3208;Upsilon-3108;106;-234;2026-05-21T21:27:44.231875428+03:00[Europe/Moscow];-40.718628;-48.811367976128125;963;-90.222824;-35.93963838985135;660;4554;284.93
3209;Phi-3109;-152;-909;2026-05-21T21:27:44.234163579+03:00[Europe/Moscow];-80.07468;11.426610918761313;279;-69.7858;-17.072620956106817;566;2739;148.88
3210;Nu-3110;-256;850;2026-05-21T21:27:44.236709116+03:00[Europe/Moscow];-84.499504;71.28384909593314;462;-57.87239;42.85189972211529;752;9458;974.99
3211;Pi-3111;-608;834;2026-05-21T21:27:44.238917383+03:00[Europe/Moscow];-17.994453;9.945546490881284;331;-23.601135;-16.90802294388567;307;3331;343.83
3212;Theta-3112;-984;-645;2026-05-21T21:27:44.241208311+03:00[Europe/Moscow];-96.33503;-16.68404330700868;897;24.380043;-86.20753249277737;121;3290;300.73
3213;Epsilon-3113;-908;-584;2026-05-21T21:27:44.243489943+03:00[Europe/Moscow];-31.888489;56.53185650467475;934;-77.696526;81.44836265484017;27;1550;49.71
3214;Xi-3114;-724;899;2026-05-21T21:27:44.245650400+03:00[Europe/Moscow];14.649895;-9.272881630590064;641;-85.33319;-82.46619133993138;739;8621;563.41
3215;Psi-3115;44;-608;2026-05-21T21:27:44.247919123+03:00[Europe/Moscow];49.073685;60.93696060581249;97;59.109177;36.8994270821328;192;7813;957.26
3216;Omega-3116;-317;-920;2026-05-21T21:27:44.250199215+03:00[Europe/Moscow];70.72189;-94.44865322019209;957;91.13986;27.122900250732357;698;6262;136.96
3217;Xi-3117;938;-274;2026-05-21T21:27:44.252314779+03:00[Europe/Moscow];-65.00746;-20.099060441369772;596;55.671005;-32.61743100843918;948;467;356.91
3218;Psi-3118;554;105;2026-05-21T21:27:44.254483979+03:00[Europe/Moscow];89.196;-57.086942698580614;3;-63.531612;-59.38237059557117;387;3441;761.30
3219;Iota-3119;-65;620;2026-05-21T21:27:44.256692801+03:00[Europe/Moscow];72.74805;50.714806830113474;508;-62.07843;-86.99472360665777;161;870;589.19
3220;Beta-3120;46;559;2026-05-21T21:27:44.258826338+03:00[Europe/Moscow];-26.309265;-53.472844104508724;340;-60.414516;-40.782614739949594;943;9702;490.79
3221;Beta-3121;-241;691;2026-05-21T21:27:44.261229504+03:00[Europe/Moscow];61.356216;55.01212644332395;240;0.042366028;-86.34631046549353;328;5679;548.56
3222;Rho-3122;706;528;2026-05-21T21:27:44.263479727+03:00[Europe/Moscow];-31.18119;-1.2540147390423613;783;-24.210274;66.65410053941085;566;9506;757.97
3223;Kappa-3123;399;544;2026-05-21T21:27:44.265605334+03:00[Europe/Moscow];-28.148567;-35.73960552398236;375;-24.659195;30.755828177178756;439;8988;999.37
3224;Phi-3124;-688;-146;2026-05-21T21:27:44.267815379+03:00[Europe/Moscow];-44.619595;79.73994772972353;881;-40.202904;23.361647632476462;816;2960;244.14
3225;Mu-3125;-631;-15;2026-05-21T21:27:44.270062079+03:00[Europe/Moscow];97.86755;-88.15948127647653;362;-14.568687;33.054781554967775;387;8022;846.64
3226;Chi-3126;-391;-630;2026-05-21T21:27:44.272525118+03:00[Europe/Moscow];44.71602;-26.712896280824253;378;55.46747;-43.10208740309287;812;9667;987.38
3227;Omega-3127;55;651;2026-05-21T21:27:44.274748997+03:00[Europe/Moscow];-97.51797;61.6820152236794;791;91.73094;-96.371210803343;304;8903;651.18
3228;Delta-3128;-52;17;2026-05-21T21:27:44.277129043+03:00[Europe/Moscow];-62.93304;8.622461819635731;516;-8.193565;28.803671747703476;408;9316;465.53
3229;Delta-3129;742;-534;2026-05-21T21:27:44.279401377+03:00[Europe/Moscow];43.562393;-42.83087062010471;562;21.286758;-60.006828126912225;818;2667;631.62
3230;Beta-3130;-276;115;2026-05-21T21:27:44.281580521+03:00[Europe/Moscow];-31.431404;-18.593893619599285;529;17.416634;-97.53823640695845;128;8254;133.97
3231;Sigma-3131;33;166;2026-05-21T21:27:44.283747485+03:00[Europe/Moscow];95.88489;-89.63275725516658;231;-39.46872;11.636735480379286;666;1811;763.48
3232;Iota-3132;-730;-878;2026-05-21T21:27:44.285915994+03:00[Europe/Moscow];-78.21329;-62.9444639817393;674;-20.164337;-49.229270615373345;997;1438;317.75
3233;Iota-3133;-338;671;2026-05-21T21:27:44.288202028+03:00[Europe/Moscow];96.49129;85.34668785769895;630;-67.82768;-9.333098609768513;893;1957;30.41
3234;Epsilon-3134;-478;-909;2026-05-21T21:27:44.290556171+03:00[Europe/Moscow];-46.458828;48.75737417941525;506;43.059555;43.8135842454237;671;4316;421.06
3235;Tau-3135;862;-263;2026-05-21T21:27:44.292693467+03:00[Europe/Moscow];26.50077;-61.09548818132389;738;76.569275;-44.66964111475997;203;8475;651.04
3236;Upsilon-3136;-528;-104;2026-05-21T21:27:44.294857990+03:00[Europe/Moscow];-48.265884;15.586136259154955;218;-30.84655;-46.81519090118089;314;2964;123.73
3237;Mu-3137;-107;-914;2026-05-21T21:27:44.297155734+03:00[Europe/Moscow];-26.12358;-50.977835628627055;890;-46.145405;17.19206607449067;736;8417;86.75
3238;Eta-3138;-206;771;2026-05-21T21:27:44.299362686+03:00[Europe/Moscow];19.889923;63.74836913326811;932;-15.12159;-9.4149506051604;899;5534;975.64
3239;Alpha-3139;419;933;2026-05-21T21:27:44.301523786+03:00[Europe/Moscow];-97.60554;14.742985351191123;664;24.140785;-24.13509870947557;580;9672;299.89
3240;Xi-3140;-851;581;2026-05-21T21:27:44.304079407+03:00[Europe/Moscow];91.086975;-48.734467580571895;464;76.49477;40.512051148545396;43;9756;118.11
3241;Mu-3141;383;-510;2026-05-21T21:27:44.306415343+03:00[Europe/Moscow];82.762314;-19.733016176441097;322;-67.35168;-50.582370193155434;963;529;214.49
3242;Rho-3142;-346;107;2026-05-21T21:27:44.308609325+03:00[Europe/Moscow];49.38257;83.93641044980839;919;-86.92205;52.6885685434614;450;4316;104.35
3243;Tau-3143;-490;851;2026-05-21T21:27:44.310776329+03:00[Europe/Moscow];-99.97151;-70.99401429049352;97;51.54956;-21.268737238564867;93;5042;728.27
3244;Chi-3144;84;-836;2026-05-21T21:27:44.313011012+03:00[Europe/Moscow];6.967247;43.17100982172832;865;2.4246902;87.24371332633933;443;5123;585.05
3245;Delta-3145;-315;-449;2026-05-21T21:27:44.315278209+03:00[Europe/Moscow];-60.45402;-47.6314920560986;153;54.836823;17.36549254646293;345;4082;124.41
3246;Epsilon-3146;423;-302;2026-05-21T21:27:44.317484301+03:00[Europe/Moscow];-84.59136;-47.06076338004903;771;-39.015995;-55.63981996342719;281;4502;373.51
3247;Chi-3147;-965;-907;2026-05-21T21:27:44.319644228+03:00[Europe/Moscow];98.372665;14.830395494187925;231;59.850662;-49.29295517163857;931;2902;603.23
3248;Chi-3148;505;-734;2026-05-21T21:27:44.321810108+03:00[Europe/Moscow];16.662941;60.42677957015562;492;18.108223;1.4445821964202281;380;9607;109.34
3249;Iota-3149;749;-297;2026-05-21T21:27:44.324116784+03:00[Europe/Moscow];-49.49702;-71.7996497735357;189;95.11734;-97.69842988080579;332;5902;361.35
3250;Sigma-3150;371;663;2026-05-21T21:27:44.326420928+03:00[Europe/Moscow];-41.67937;6.5132228998511295;910;-64.63964;72.62139214349256;671;2073;680.50
3251;Theta-3151;-360;227;2026-05-21T21:27:44.328772282+03:00[Europe/Moscow];29.599182;61.518374464817896;518;27.231155;-5.077053144749215;423;8274;806.39
3252;Kappa-3152;0;531;2026-05-21T21:27:44.331023662+03:00[Europe/Moscow];-55.18271;3.3717714107700516;632;-36.06485;-23.278809266000877;884;5986;701.73
3253;Pi-3153;-798;-337;2026-05-21T21:27:44.333396740+03:00[Europe/Moscow];87.39618;51.07964071369878;290;65.853195;82.13593304060706;462;3465;712.34
3254;Xi-3154;915;-530;2026-05-21T21:27:44.335553620+03:00[Europe/Moscow];44.01622;-76.64494922945147;965;12.246681;85.82310110221647;503;8924;71.83
3255;Epsilon-3155;-120;673;2026-05-21T21:27:44.337735196+03:00[Europe/Moscow];15.460114;93.97846413114124;262;92.75972;9.11169507458662;176;7778;697.91
3256;Xi-3156;-390;-552;2026-05-21T21:27:44.339906193+03:00[Europe/Moscow];48.04312;-95.71495465405802;863;-20.524666;-86.6668585293789;528;2423;615.81
3257;Epsilon-3157;791;-227;2026-05-21T21:27:44.342327946+03:00[Europe/Moscow];-6.2469254;68.91585082715937;883;34.361725;45.799934114481886;51;5746;610.59
3258;Theta-3158;-71;543;2026-05-21T21:27:44.344562495+03:00[Europe/Moscow];40.745407;41.207382366834;374;-18.977722;60.813347903283244;870;464;682.29
3259;Omicron-3159;-474;-608;2026-05-21T21:27:44.346758186+03:00[Europe/Moscow];44.605362;40.595915343763835;721;-75.50205;25.429994494044706;609;7108;762.55
3260;Kappa-3160;-291;503;2026-05-21T21:27:44.349008353+03:00[Europe/Moscow];96.22685;39.000367552557975;631;-48.688484;16.848035694632955;743;4152;791.07
3261;Omega-3161;850;542;2026-05-21T21:27:44.351143205+03:00[Europe/Moscow];-80.91031;34.623305530621536;8;74.8174;-48.03700723657553;314;1381;79.92
3262;Omega-3162;345;-413;2026-05-21T21:27:44.353364833+03:00[Europe/Moscow];-15.826485;55.16003624193192;936;41.882355;-67.35332769557205;453;2015;958.78
3263;Gamma-3163;711;258;2026-05-21T21:27:44.355617818+03:00[Europe/Moscow];-54.32451;-65.12243484146596;776;91.916626;41.914878996156716;949;5347;277.82
3264;Upsilon-3164;-458;-669;2026-05-21T21:27:44.357811978+03:00[Europe/Moscow];1.4043808;76.4215716280105;528;-52.70108;-31.049616382603617;429;2023;574.78
3265;Iota-3165;79;-157;2026-05-21T21:27:44.359951323+03:00[Europe/Moscow];-59.717106;59.467792165449055;113;-34.731613;22.314644405820758;516;7371;90.79
3266;Zeta-3166;-609;-25;2026-05-21T21:27:44.362217230+03:00[Europe/Moscow];80.29712;-54.824773458210444;736;-35.65683;-88.20928300688391;452;1948;248.82
3267;Phi-3167;-954;170;2026-05-21T21:27:44.364345770+03:00[Europe/Moscow];-12.527359;5.909646919549914;247;80.30028;-22.27611034925347;430;7645;883.52
3268;Alpha-3168;882;749;2026-05-21T21:27:44.366517557+03:00[Europe/Moscow];30.154404;-84.63371557229155;925;4.4887924;1.3589546320955037;785;7816;176.56
3269;Gamma-3169;-478;309;2026-05-21T21:27:44.368692874+03:00[Europe/Moscow];40.863342;-2.620469821069051;402;-81.20952;-97.09407273947805;836;271;102.13
3270;Epsilon-3170;-591;254;2026-05-21T21:27:44.370952877+03:00[Europe/Moscow];73.21562;-44.25799386042537;226;-66.78371;-56.97592275217358;92;5244;605.06
3271;Nu-3171;-198;-180;2026-05-21T21:27:44.373124672+03:00[Europe/Moscow];88.72493;-24.33184199035348;305;-61.16842;-54.24051811159154;709;5012;657.63
3272;Iota-3172;-883;-742;2026-05-21T21:27:44.375326378+03:00[Europe/Moscow];69.4704;-92.33111281820838;747;76.96176;66.26212001488682;205;4263;906.36
3273;Epsilon-3173;282;473;2026-05-21T21:27:44.377494764+03:00[Europe/Moscow];-10.994354;-34.70199348562686;208;50.34825;-65.14851205961236;805;1793;315.66
3274;Beta-3174;13;369;2026-05-21T21:27:44.379656593+03:00[Europe/Moscow];-69.79868;-56.52964191033043;721;-52.96916;99.57258933248144;664;3647;631.16
3275;Mu-3175;211;105;2026-05-21T21:27:44.382051744+03:00[Europe/Moscow];28.142548;-39.77386139285812;990;92.173355;-27.087800979207685;675;8151;261.84
3276;Phi-3176;425;-915;2026-05-21T21:27:44.384233437+03:00[Europe/Moscow];-93.57677;87.79088256602151;361;24.652718;-4.401989311054095;338;2105;799.05
3277;Delta-3177;-357;117;2026-05-21T21:27:44.386417647+03:00[Europe/Moscow];1.5972366;-62.79846617206448;825;86.29065;56.04716458771088;874;9721;263.11
3278;Phi-3178;-330;561;2026-05-21T21:27:44.388577341+03:00[Europe/Moscow];-32.943893;99.03386020781429;707;-7.669594;96.7882522583619;464;4962;112.50
3279;Psi-3179;646;-315;2026-05-21T21:27:44.390711350+03:00[Europe/Moscow];-72.78248;-23.51939933451061;57;99.837204;-77.3305152434484;798;8425;276.56
3280;Pi-3180;314;-736;2026-05-21T21:27:44.392851706+03:00[Europe/Moscow];-32.128754;1.4196606074905276;939;-47.70458;-28.38725394090531;717;1680;965.93
3281;Xi-3181;-766;436;2026-05-21T21:27:44.395010108+03:00[Europe/Moscow];-17.490898;39.373976005616356;928;89.73862;38.34071217173977;327;6422;775.42
3282;Upsilon-3182;346;-888;2026-05-21T21:27:44.397297396+03:00[Europe/Moscow];-53.661728;78.19993780848662;964;-57.300507;-17.500140993220967;81;2767;551.66
3283;Lambda-3183;709;-203;2026-05-21T21:27:44.399487251+03:00[Europe/Moscow];34.522476;-7.380753560383255;805;85.046844;-53.2016252107197;207;6578;275.18
3284;Omicron-3184;-488;-921;2026-05-21T21:27:44.401627481+03:00[Europe/Moscow];-90.855316;-87.8383873140117;14;-21.87053;-78.47311970893982;657;8523;756.30
3285;Omega-3185;927;383;2026-05-21T21:27:44.403802269+03:00[Europe/Moscow];64.986694;95.30523627374725;239;29.965958;-48.4370430728047;622;7001;775.15
3286;Psi-3186;-826;700;2026-05-21T21:27:44.405993490+03:00[Europe/Moscow];70.509186;-7.837009944918563;517;-32.272408;-93.9038608114835;580;6556;507.33
3287;Rho-3187;539;-109;2026-05-21T21:27:44.408189724+03:00[Europe/Moscow];6.4655533;-17.516060245792417;768;26.14515;-31.334501032141347;896;6814;136.37
3288;Epsilon-3188;-914;-267;2026-05-21T21:27:44.410469910+03:00[Europe/Moscow];73.03595;64.30394807798623;969;-63.87155;13.304068148087694;881;7150;927.55
3289;Eta-3189;-235;453;2026-05-21T21:27:44.412662173+03:00[Europe/Moscow];17.21473;65.91903921899282;614;-95.853615;60.616342425764145;749;6093;88.16
3290;Gamma-3190;-858;-252;2026-05-21T21:27:44.414851152+03:00[Europe/Moscow];-0.9185562;-81.19295964427273;881;-24.782333;-15.144950373316718;202;8585;759.18
3291;Alpha-3191;-690;429;2026-05-21T21:27:44.417104492+03:00[Europe/Moscow];-24.711761;-98.54062009851268;72;94.21121;-16.172602688130013;850;1704;228.63
3292;Omicron-3192;211;-422;2026-05-21T21:27:44.419385041+03:00[Europe/Moscow];17.447815;-27.041436918456725;390;76.232315;15.298765497793966;17;5744;16.91
3293;Upsilon-3193;478;-196;2026-05-21T21:27:44.421694664+03:00[Europe/Moscow];-57.748676;-28.04604976388663;216;21.8266;99.93501495650926;636;5076;694.60
3294;Xi-3194;231;-793;2026-05-21T21:27:44.423865829+03:00[Europe/Moscow];28.018494;22.034789415017485;613;-62.513817;-67.20425665123966;265;8064;989.50
3295;Beta-3195;870;-882;2026-05-21T21:27:44.426036506+03:00[Europe/Moscow];74.64949;-8.408141511360185;497;-99.828735;-45.99653280379705;125;9833;135.49
3296;Eta-3196;-82;123;2026-05-21T21:27:44.428205754+03:00[Europe/Moscow];-41.55196;-82.6882925991528;659;29.283539;22.18741964897717;65;5475;633.21
3297;Beta-3197;-258;672;2026-05-21T21:27:44.430416837+03:00[Europe/Moscow];33.712112;9.54906340562222;653;-8.14637;-51.54177613317452;819;7997;316.61
3298;Mu-3198;-569;-589;2026-05-21T21:27:44.432613474+03:00[Europe/Moscow];-37.614716;83.4487076978121;249;-95.8477;-37.4334044765561;94;1723;91.47
